OBS_ID	X	Y	Z	LAYER	ME	ME^2
201.4872_2	725220	6176508	-7.36677932739258	3	-1.76261808576584	3.10682251626883	
201.4874_2	725431	6176054	-5.22261524200439	3	-2.61219696739644	6.82357299647515	
201.4877_3	725637	6175746	-5.10987973213196	3	-0.822355273805618	0.676268196355914	
201.4879_2	725900	6175353	-5.18611335754395	3	-1.22273750300407	1.49508700125264	
201.4884_2	724578	6176616	-3.9135913848877	3	-2.08398280123901	4.34298431586001	
201.4885_2	724633	6176592	-3.9135913848877	3	-2.16754830827141	4.69826566869024	
201.4905_2	724030	6176782	-2.052321434021	3	-0.502197176818848	0.252202004404822	
201.4906_2	723952	6176624	-2.50796747207642	3	-0.121682757156372	0.0148066933891766	
201.4909_3	723718	6176594	-2.50796747207642	3	-1.49577909951782	2.23735511455435	
201.4910_3	723762	6176682	-2.50796747207642	3	-3.5315894574585	12.472124096032	
201.4911_2	723820	6176797	-2.50796747207642	3	-2.78017424547195	7.72936883518555	
201.4912_2	723557	6176379	-6.67545795440674	3	-2.76378533091927	7.63850935540452	
201.4913_2	723387	6176361	-0.46017062664032	3	-2.58907911150551	6.70333064563415	
201.4914_2	723317	6176381	-0.46017062664032	3	-2.72064512222862	7.40190988110639	
201.4918_2	722740	6176467	-0.440562725067139	3	-4.17227761579514	17.4079005032651	
201.4919_2	722629	6176432	-0.440562725067139	3	-3.16271964904404	10.0027955784492	
201.4920_2	722561	6176340	-0.440562725067139	3	-3.57855890443802	12.8060838325326	
201.4921_1	722380	6176300	-1.58506679534912	3	-5.18078134822845	26.8404953781518	
201.4922_1	722301	6176276	-1.58506679534912	3	-3.64189548642349	13.2634027340318	
201.4922_2	722301	6176276	-1.58506679534912	3	0.458104513576508	0.209859745359169	
201.4931_2	720870.93	6184176.09	6.41993284225464	3	8.30659340449358	68.9994939875763	
201.4932_1	720928.88	6184313.3	6.41993284225464	3	8.10258299366807	65.6518511692789	
201.4932_2	720928.88	6184313.3	6.41993284225464	3	8.10258299366807	65.6518511692789	
201.4933_1	721061.76	6184456.2	5.91028881072998	3	8.27776444065355	68.5213841349484	
201.4940_1	720157	6184529	13.2329154014587	3	7.8741373151207	62.0020384573761	
201.4941_1	720748	6184245	6.41993284225464	3	8.19768364276886	67.2020171069201	
201.5062_1	727712	6174721	-5.73085927963257	3	-3.33551243277931	11.1256431892254	
201.5138_1	724343	6174613.8	-5.40511608123779	3	-2.15304357408769	4.63559663192028	
201.5139_1	724318.01	6174613.28	-5.40511608123779	3	-2.30663689751354	5.32057377697089	
201.5847_1	721059.2	6181592	-5.87842988967896	3	-0.315236465618982	0.0993740292559477	
201.6522_1	725748	6175406	-5.18611335754395	3	-1.07559411161804	1.15690269294741	
203.478_1	639674	6162438	-8.18393874168396	3	0.527714667816162	0.278482770628322	
204.179_1	655101.64	6162055	11.4037370681763	3	-3.82912225433655	14.6621772386554	
204.435_1	647160	6171394	1.42765831947327	3	-4.13030869842529	17.0594499442876	
204.436_1	647396	6171488	1.42765831947327	3	-6.4231897171936	41.2573661430616	
205.119_1	677888	6170735	21.8073701858521	3	14.0786137991333	198.207366505147	
205.271_1	666595	6160979	-0.181198358535767	3	-3.25767697967529	10.6124593039063	
205.272_1	668769	6160448	1.37110471725464	3	-2.68213109895325	7.19382723197215	
205.273_1	670560	6162719	10.4531886577606	3	1.57944067932129	2.49463285949489	
205.289_1	670732	6159173	3.78413388133049	3	-3.33944185928345	11.1518719315345	
205.395_1	673897	6158797	19.6362981796265	3	6.73648350950623	45.3802100738494	
205.446_1	663904	6159288	5.97483271360397	3	-3.39800891717529	11.5464646012028	
205.452_1	677005	6169752	31.7476034164429	3	37.165	1381.237225	
205.559_1	676261	6163240	25.1238527297974	3	3.84320224731446	14.7702035137629	
206.1260_1	680826	6164759	38.4566888809204	3	8.23891510894775	67.8797221724475	
206.1274_1	696316	6172494	22.6512670516968	3	0.535034661315919	0.28626208880944	
206.1275_1	696240	6172494	22.6512670516968	3	0.370713061523439	0.137428173984081	
206.1291_2	695687.93	6170991.59	30.8573131561279	3	1.8409797128723	3.38920630320738	
206.193_1	681593	6163942	26.3030614852905	3	6.02943046252442	36.3540317024174	
206.276_1	681241	6164075	36.1398248672485	3	5.4810436542511	30.0418395398062	
206.863_1	682217	6169247	28.5101804733276	3	13.431337274683	180.400820986288	
207.2955_1	712577	6169290	-1.50008821487427	3	-1.72209195872962	2.96560071432124	
207.2956_1	715144.5	6173182.5	8.81068539619446	3	8.7	75.69	
207.2958_1	715064.58	6173430.93	8.81068539619446	3	9	81	
207.3483_1	701197	6171188	24.1626796722412	3	23.7	561.69	
207.3485_2	701123	6171177	24.1626796722412	3	12.5	156.25	
208.1579_2	728933	6171843	-2.31869220733643	3	-1.82209951592064	3.32004664591823	
208.1601_1	728058	6171085	-6.60955810546875	3	-1.60714364763081	2.58291070412007	
208.1602_1	728024	6171035	-6.60955810546875	3	-1.52970848366112	2.34000804498479	
208.1604_1	727986	6171144	-5.92968559265137	3	-1.32462692779326	1.75463649783502	
208.1605_1	728037	6170952	-4.57344675064087	3	-2.325103546251	5.40610650078897	
208.1719_1	728167	6170706	-4.57344675064087	3	-5.03844233915687	25.3859012050085	
208.1721_1	727796	6170859	-5.31511878967285	3	-2.60701671402508	6.79653614720613	
208.1722_1	727718	6170600	-5.31511878967285	3	-4.12120354998112	16.984318700377	
208.2023_1	727578	6170839	-5.31511878967285	3	-1.76324480087996	3.10903222783019	
208.2034_1	728227	6170838	-4.57344675064087	3	-2.4599654704932	6.05143011601882	
208.2078_1	722745	6170415	-6.00691699981689	3	0.489107333615422	0.239225983796388	
208.2080_1	722846	6170474	-6.00691699981689	3	0.400185680725098	0.16014857905741	
208.2081_1	722906	6170456	-6.00691699981689	3	0.400511115997314	0.160409154037414	
208.2082_1	722942	6170514	-7.20735192298889	3	0.307164528411865	0.0943500475144835	
208.2134_2	729548	6171068	-2.02500915527344	3	-1.4832208780632	2.19994417312258	
208.2137_2	729671	6171015	-2.02500915527344	3	-1.31670807116985	1.73372014468384	
208.2284_1	730156	6170849	-5.45637464523315	3	-1.52756599963093	2.33345788322844	
208.2287_1	730298	6170853	-5.45637464523315	3	-0.917496499223709	0.841799826087762	
208.2289_1	730333	6170843	-5.45637464523315	3	-1.5857027540338	2.51445322415039	
208.2292_1	722710	6172030	-7.2880597114563	3	-0.761601243519783	0.58003645413088	
208.2969_1	727347	6170828	-2.22941279411316	3	-0.75264417678237	0.566473256844411	
208.3793_2	726506	6172014	-3.18820357322693	3	-2.04500174171448	4.18203212361525	
208.3819_1	730283	6167491	-4.95312666893005	3	-1.24910336389807	1.56025921370147	
208.3819_2	730283	6167491	-4.95312666893005	3	-1.24910336389807	1.56025921370147	
208.3853_1	726532	6171207	-1.84738177061081	3	-2.50298045675659	6.26491116690544	
208.3857_1	726531	6171260	-1.84738177061081	3	-2.55491043706715	6.52756734143466	
208.3872_1	723565.86	6173448.26	-8.69204473495483	3	-8.24060582553035	67.9075843717647	
208.3873_1	723615.85	6173449.24	-8.69204473495483	3	-9.22846589066398	85.1645826951485	
208.3875_2	726507.13	6172018.38	-3.18820357322693	3	-1.63023496188048	2.65766603093744	
208.3876_2	726532.87	6171981.38	-2.66965556144714	3	-1.30460540068729	1.70199525150245	
208.3877_2	726495	6171980	-3.18503022193909	3	-1.68332948046923	2.8335981398168	
208.4181_1	718950.8	6171550.7	-1.79222744703293	3	-3.467602289217	12.024265636183	
210.574_1	658895	6150209	7.91904205083847	3	-0.384869926719663	0.148124860493199	
210.668_1	660603	6149822	7.22058022022247	3	1.74034551397705	3.02880250802004	
210.754_1	659592	6153527	22.0383701324463	3	3.53742158866883	12.5133514959803	
210.787_1	661136	6142502	40.2138938903809	3	1.48547158947754	2.20662584314493	
210.788_1	661150	6142516	40.2138938903809	3	0.448625192260742	0.201264563130988	
210.789_1	661128	6142485	34.0705318450928	3	0.238128621215822	0.0567052402421482	
210.790_1	661076	6142529	40.2138938903809	3	-0.110444354003903	0.0121979553313394	
210.791_1	661136	6142502	40.2138938903809	3	2.32547158947754	5.40781811346718	
211.454_1	667754	6150704	13.6445461511612	3	-0.242042171508793	0.0585844127886918	
211.597_1	663861	6157181	11.5298194885254	3	-3.0494706693573	9.29927136327045	
212.1124_1	688992	6150395	18.0044050216675	3	-11.5477742811584	133.351090848584	
212.1125_1	688986	6150367	18.0044050216675	3	-11.3307094272156	128.384976123992	
212.1149_2	689926	6150691	18.6347846984863	3	-7.48898380187988	56.0848783848193	
212.1150_2	689771	6150697	18.6347846984863	3	-7.59007326629639	57.6092121877471	
212.973_2	682925	6144420	24.4224977493286	3	8.6539589805603	74.8910060372203	
213.519_1	701863	6149889	-1.91472506523132	3	0.0465095982430944	0.00216314272873405	
213.520_1	701905	6149924	-1.91472506523132	3	0.112311469266929	0.0126138661288964	
213.600_1	701573.6	6150036.42	-1.52423524856567	3	-0.106549500811207	0.0113527961231174	
214.537_2	642120.72	6140079	4.06993514299393	3	-1.82020988928799	3.31316404106178	
214.866_2	642271	6139761	2.54882464930415	3	0.0533622691249849	0.00284753176616731	
214.867_2	642590	6139407	-3.22990703582764	3	-1.5897963035965	2.52745228692908	
215.763_1	649761	6128477	-5.31184887886047	3	1.87826243175888	3.52786976255678	
215.767_1	648541	6135067	0.125499725341797	3	-1.73854000509644	3.02252134932071	
215.834_1	651534	6133330	15.9693665504456	3	2.92740639648438	8.56970821017764	
215.844_1	650919	6133094	17.1770939826965	3	3.22946982711792	10.4294753642651	
215.845_1	650999	6133644	17.9693069458008	3	2.28540901548767	5.22309436807234	
215.846_1	651159	6133414	16.6333141326904	3	1.60037402410889	2.56119701704247	
215.847_1	651478	6133352	16.6333141326904	3	2.91501477172852	8.49731111939545	
215.848_1	651244	6132984	16.4808702468872	3	2.91015271362305	8.46898881660757	
215.849_1	651532	6133375	15.9693665504456	3	2.91741233634949	8.51129474028416	
215.853_1	651483	6133338	16.6333141326904	3	2.9179019770813	8.51415194785496	
215.858_1	651464	6133354	16.6333141326904	3	2.90446152618408	8.43589675708357	
215.876_1	652670	6133450	16.4984927177429	3	3.17453327941895	10.0776615421384	
215.877_1	652665	6133092	16.4984927177429	3	3.45800047096252	11.957767257177	
215.920_1	648579	6132659	15.9533905982971	3	8.54176863670731	72.9618114430366	
182.193_1	717054	6220177	12.5842603445053	3	8.41230648481751	70.7669003945027	
182.407_1	704664	6219154	5.61520689725876	3	3.95112405252075	15.611381278408	
182.408_1	704683	6219145	5.61520689725876	3	3.12398108082771	9.75925779336949	
183.17_1	719207	6219023	10.036789894104	3	13.5602559576683	183.880541637479	
183.22_1	718506	6219537	9.34036016464233	3	12.5494155778961	157.487831346742	
183.25_1	718009.01	6218974.01	13.4706254005432	3	13.4267677626581	180.278092552354	
183.27_1	718013	6219286	12.9032373428345	3	12.9807236347504	168.499186081767	
183.42_2	718924	6218972	13.3320665359497	3	15.2577052479401	232.797569433018	
186.213_1	689040	6209743	-1.17254972457886	3	0.131941437168122	0.0174085428419894	
186.320_1	681217	6204169	-6.4538836479187	3	-0.119664627833247	0.0143196231544696	
186.375_1	689440	6209591	-1.17254972457886	3	-0.868173879966736	0.753725885856497	
186.422_1	689503	6209085	-7.60318946838379	3	0.447076608743668	0.199877494085739	
186.483_1	689381	6209659	-1.17254972457886	3	-0.108377571855545	0.0117456980813038	
186.513_1	688601	6206236	-4.14924383163452	3	-1.93616723445702	3.74874355978493	
186.570_1	692059	6206879	-4.55644035339355	3	0.378599377895355	0.14333748894275	
186.645_1	690109	6207087	-3.73737573623657	3	1.18277590861225	1.39895884999354	
186.652_1	689536	6206752	3.17592144012451	3	1.05553649542618	1.11415729317658	
186.660_1	689400	6205665	3.21608567237854	3	2.44209125161171	5.96380968119845	
186.661_1	689186	6205668	3.21608567237854	3	3.00648395380402	9.03894576448103	
186.662_1	689320	6205749	3.21608567237854	3	5.56297010388374	30.9466363767043	
186.688_1	682321	6205969	-5.15975475311279	3	2.82986748187923	8.00814996499752	
186.809_1	685574	6211403	-1.48880290985107	3	1.27160419221878	1.61697722166838	
186.810_1	686114	6211312	-3.09656953811646	3	1.00334982468414	1.0067108706937	
186.816_1	685314	6207555	-0.353097558021545	3	0.9864557736969	0.973094993459949	
186.840_1	691523	6207092	-2.65149211883545	3	0.735796915500641	0.541397100860258	
186.841_1	691513	6206962	3.76259183883667	3	2.36691047161865	5.60226518065803	
186.845_1	690906	6214557	6.74550580978394	3	1.62378065917206	2.63666362910124	
186.846_1	690767.41	6214395.7	2.36109733581543	3	4.8147608689608	23.1819222252762	
186.847_1	690962	6214613	6.74550580978394	3	1.54540173177338	2.38826651256815	
186.863_1	685276	6207514	-0.353097558021545	3	-1.67005065541077	2.78906919163793	
186.864_2	685158	6207562	-0.353097558021545	3	-0.555582681182861	0.308672115630337	
187.1141_1	717005	6212730	13.9235339164734	3	13.9160527576447	193.656524353549	
187.1345_1	707505	6204379	31.7609071731567	3	22.7660942687462	518.295048253439	
187.1345_2	707505	6204379	31.7609071731567	3	22.7460942687462	517.384804482689	
187.1345_3	707505	6204379	31.7609071731567	3	22.7260942687462	516.475360711939	
187.1346_1	707534	6204335	31.7609071731567	3	23.6772970407059	560.614395153818	
187.1346_2	707534	6204335	31.7609071731567	3	23.6472970407059	559.194657331376	
187.1346_3	707534	6204335	31.7609071731567	3	23.6172970407059	557.776719508934	
187.1391_2	708430.7	6216005.5	23.1584014892578	3	31.06	964.7236	
187.1395_2	708463.6	6216007.2	23.1584014892578	3	35.6	1267.36	
187.1396_2	708497.2	6215971	29.9754228591919	3	38.14	1454.6596	
187.1407_1	705690	6207131	29.6252241134644	3	37.79	1428.0841	
187.1408_1	705702	6207131	29.6252241134644	3	36.89	1360.8721	
187.1410_1	703480	6204959	11.0065789222717	3	-1.2535710243988	1.57144031321227	
187.455_1	715911	6212544	16.1652717590332	3	16.6810194158401	278.256408751636	
187.529_1	715361	6217410	13.9710531234741	3	8.74903770553589	76.5456607728887	
187.537_1	714246	6208657	17.0326867103577	3	17.8923829859161	320.137368914701	
187.592_1	716431	6212487	10.7829203605652	3	17.5781201221237	308.990307027811	
187.663_1	716015	6210365	17.8752722740173	3	19.4950018809495	380.055098338226	
187.826_1	716330	6213045	14.0666298866272	3	5.46726879348755	29.8910280602428	
187.947_1	714585	6213432	12.3899292945862	3	4.10298553497315	16.8344903001989	
187.967_1	714570	6213195	12.3899292945862	3	4.84689266357422	23.4923684922096	
187.989_1	716838	6218455	15.9656858444214	3	12.9898673082733	168.736652686548	
188.1031_1	718285.72	6210829.6	19.067446231842	3	26.8	718.24	
188.1049_1	724566	6215340	-4.62109327316284	3	-0.52174258934021	0.272215329531427	
188.1050_1	724935	6215678	-1.65627121925354	3	-1.84915398721695	3.41937046844034	
188.1052_1	725088	6215969	-10.4056622982025	3	-1.74712929771233	3.05246078292477	
188.1054_1	724835	6215549	-1.65627121925354	3	-2.16568954064846	4.69021118647414	
188.1057_1	717787	6209976	27.4517431259155	3	21.735	472.410225	
188.1059_1	717621	6209795	27.4517431259155	3	18.07	326.5249	
188.1077_1	723968	6215851	8.90571355819702	3	9.8846312359047	97.7059346698228	
188.1081_1	717821.9	6213466.3	19.8059740066528	3	25.8283	667.10108089	
188.1083_1	719260.7	6212854.2	17.8865122795105	3	16.543656921971	273.692584351879	
188.1084_1	718972.6	6212258.8	22.5784959793091	3	28.08	788.4864	
188.1085_1	718522.4	6211844.52	26.1106548309326	3	28.69	823.1161	
188.1086_1	718011.32	6211371.02	22.6983613967896	3	29.62	877.3444	
188.1087_1	717744	6213088.4	19.8059740066528	3	29.4217	865.63643089	
188.1089_1	718377.2	6211881.1	21.1156129837036	3	12.9437752563076	167.541317885801	
188.315_1	717696	6211544	12.0463910102844	3	16.7021013010101	278.960187869204	
188.323_1	719140	6211833	15.8609600067139	3	15.9287400464122	253.724759466175	
188.333_1	718841	6216801	19.2747821807861	3	12.9671077977375	168.145884638145	
188.342_1	718575	6218401	12.1207575798035	3	14.5169474177361	210.741762329313	
188.376_1	719668	6215751	16.5655736923218	3	17.6572613095382	311.778876953313	
188.568_1	721797	6216338	13.5249705314636	3	17.5277645430908	307.222529878032	
188.572_1	718060	6213646	19.5369048118591	3	13.3275073451305	177.622452034507	
188.582_1	720333	6212650	16.456374168396	3	34.6533	1200.85120089	
188.652_1	718131	6215418	18.7396264076233	3	10.6342263570557	113.086770213097	
188.742_1	719196	6211655	15.8609600067139	3	15.7535863032747	248.175481414724	
188.787_1	717998	6217758	14.5786218643188	3	15.2858060810547	233.655867547608	
188.798_1	717713	6216896	16.0589861869812	3	11.2621501182098	126.836025285094	
188.847_1	719714	6213758	22.1128664016724	3	29.35	861.4225	
188.855_1	719233	6212426	16.0416173934937	3	15.1442805695373	229.349233968866	
188.856_1	718156	6217571	11.3671588897705	3	15.3730553281174	236.330830121358	
188.883_1	720729	6212925	15.7628688812256	3	36.4	1324.96	
188.887_1	717518	6218125	12.2710990905762	3	14.0297646465302	196.834296037027	
188.911_1	717828	6218374	12.2710990905762	3	13.9957470932007	195.880936696835	
190.165_1	658185	6191735	-1.99773597717285	3	-0.920894472765923	0.848046629970827	
190.196_1	658595	6192265	-1.60673570632935	3	0.141323080921173	0.0199722132010523	
190.269_1	658640	6191351	-0.359614372253418	3	0.138850964145661	0.0192795902441796	
190.269_2	658640	6191351	-0.359614372253418	3	-0.552549035854339	0.30531043702356	
190.270_1	658216	6191900	-1.99773597717285	3	-0.0297777633666994	0.000886715191123142	
190.270_2	658216	6191900	-1.99773597717285	3	0.0480222366333005	0.00230613521126471	
190.270_3	658216	6191900	-1.99773597717285	3	0.0802222366333005	0.00643560725044926	
190.272_3	657841	6191232	-0.728451251983643	3	-0.152178848674774	0.0231584019839798	
190.273_1	658748	6192246	-1.60673570632935	3	0.865350490219116	0.748831470922465	
190.273_2	658748	6192246	-1.60673570632935	3	0.860350490219116	0.740202966020274	
190.273_3	658748	6192246	-1.60673570632935	3	0.724750490219116	0.525263273072849	
190.274_2	658415	6191045	-0.791117191314697	3	0.0706988438129423	0.00499832651648682	
190.274_3	658415	6191045	-0.791117191314697	3	0.0845988438129419	0.00715696437448654	
